CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"300330021","30","033","0021",Las Palmas,Rural,29.0571
"300330025","30","033","0025",Vega de Progreso,Rural,18.2556
"300330026","30","033","0026",El Ramal,Rural,9.3537
"300330027","30","033","0027",Rancho Nuevo,Rural,24.2025
"300330030","30","033","0030",San Román Chiquito (Anexo Morisco Número Dos),Rural,18.7538
"300330045","30","033","0045",Chaca Gorda,Rural,1.8071
"300330002","30","033","0002",Barra de Cazones,Rural,64.7631
"300330081","30","033","0081",Playa Azul,Rural,8.1000
"300330003","30","033","0003",Buenavista,Rural,15.5434
"300330014","30","033","0014",Marco Antonio Muñoz (El Chaparral),Rural,15.4167
"300330007","30","033","0007",Cerro Verde,Rural,11.0990
"300390029","30","039","0029",Colorado,Rural,47.1789
"300390035","30","039","0035",La Cangrejera (Gavilán Sur),Rural,12.4119
"300390044","30","039","0044",Pajaritos,Rural,1.2173
"300390080","30","039","0080",La Cangrejera [Unidad Habitacional],Rural,10.6571
"300390172","30","039","0172",Colonia Nueva Era,Rural,21.4098
"300390185","30","039","0185",El Rosario,Rural,6.0962
"300390001","30","039","0001",Coatzacoalcos,Urbana,4104.6148
"300390021","30","039","0021",Allende,Urbana,2406.2914
"300390043","30","039","0043",Mundo Nuevo,Urbana,911.0064
"300390147","30","039","0147",Fraccionamiento Ciudad Olmeca,Urbana,208.2732
"300390022","30","039","0022",Las Barrillas,Rural,60.5165
"300390187","30","039","0187",La Joya del Mar,Rural,24.7295
"300390178","30","039","0178",Villa San Martín,Urbana,103.3338
"300480005","30","048","0005",Canticas,Rural,94.3762
"300480079","30","048","0079",El Kilómetro Diecisiete,Rural,50.1234
"300480093","30","048","0093",El Kilómetro Quince,Rural,39.0777
"300480222","30","048","0222",El Dorado (Ampliación Estero del Pantano),Rural,13.2842
"300480278","30","048","0278",Residencial las Olas,Rural,21.3783
"300480279","30","048","0279",Fraccionamiento Villas Ana María,Rural,15.0742
"300480285","30","048","0285",Fraccionamiento las Palmas,Rural,5.0502
"300480290","30","048","0290",Punta Verde,Rural,10.9880
"300480299","30","048","0299",La Porteñuela,Rural,8.3896
"300480011","30","048","0011",Estero del Pantano,Urbana,191.7190
"300690003","30","069","0003",Arroyo Grande,Rural,0.8865
"300690124","30","069","0124",Nuevo Renacimiento 2000,Rural,19.7816
"300690126","30","069","0126",Las Flores,Rural,5.7923
"300690065","30","069","0065",Ejido Soto y Gama,Rural,10.9251
"300690001","30","069","0001",Gutiérrez Zamora,Urbana,347.6915
"300750006","30","075","0006",El Zapote,Rural,20.4660
"300750012","30","075","0012",La Cerquilla,Rural,10.1933
"300750015","30","075","0015",Los Candadillos,Rural,5.9822
"300750017","30","075","0017",Cerro de la Palma,Rural,11.0714
"300750022","30","075","0022",Palma de Coco,Rural,25.9141
"300750033","30","075","0033",Vainillal (El Vainillal),Rural,19.8858
"300750054","30","075","0054",Piedra de Azúcar,Rural,6.5934
"300820067","30","082","0067",Benito Canales,Rural,3.5045
"300820088","30","082","0088",Cadete Juan de la Barrera,Rural,5.8183
"300820096","30","082","0096",Paraíso,Rural,20.3654
"300820003","30","082","0003",Villa del Espíritu Santo,Rural,17.3470
"300820001","30","082","0001",Ixhuatlán del Sureste,Urbana,245.7953
"300820087","30","082","0087",Las Águilas,Rural,21.9081
"301050006","30","105","0006",La Báscula (La Unión),Rural,10.3040
"301050032","30","105","0032",Juan de Alfaro,Rural,211.4151
"301050033","30","105","0033",La Laguna y Monte del Castillo,Rural,140.8313
"301050055","30","105","0055",Playa de Vacas,Rural,16.7881
"301050198","30","105","0198",La Manga,Rural,6.7846
"301050222","30","105","0222",Colonia Veinte de Noviembre de Medellín de Bravo,Rural,6.1328
"301050232","30","105","0232",Colonia las Mariposas,Rural,2.4822
"301050233","30","105","0233",Colonia Lázaro Cárdenas,Rural,10.7434
"301050269","30","105","0269",Alvaradito,Rural,9.9036
"301050290","30","105","0290",Fraccionamiento Residencial Marino,Rural,3.2423
"301050296","30","105","0296",Dieciocho de Marzo,Rural,8.1897
"301050297","30","105","0297",Fraccionamiento Nuevo Medellín,Rural,14.2527
"301050282","30","105","0282",Antorchista Aquiles Córdoba Morán,Rural,6.9874
"301050291","30","105","0291",Fraccionamiento Arboledas de San Miguel,Urbana,31.9838
"301050007","30","105","0007",La Bocana (Dos Bocas),Rural,23.6972
"301050031","30","105","0031",La Joya,Rural,7.1577
"301050059","30","105","0059",Primero de la Palma,Rural,6.4191
"301050246","30","105","0246",Tinajitas [Conjunto Habitacional],Rural,4.9524
"301050294","30","105","0294",Herón Proal [Colonia Campestre],Rural,39.9004
"301050272","30","105","0272",Fraccionamiento Leonardo Rodríguez Alcaine,Rural,3.2131
"301050049","30","105","0049",Paso Colorado,Rural,29.9159
"301050030","30","105","0030",Ixcoalco,Rural,112.3492
"301050026","30","105","0026",El Guasimal,Rural,14.3962
"301050025","30","105","0025",La Gloria,Rural,16.0250
"301050061","30","105","0061",Rancho del Padre,Rural,322.4386
"301050001","30","105","0001",Medellín,Urbana,68.0859
"301050051","30","105","0051",Paso del Toro,Urbana,156.2891
"301050068","30","105","0068",Los Robles,Urbana,88.7206
"301050074","30","105","0074",El Tejar,Urbana,336.8100
"301050271","30","105","0271",Fraccionamiento Arboledas San Ramón,Urbana,79.2451
"301050273","30","105","0273",Fraccionamiento Puente Moreno,Urbana,307.0563
"301050288","30","105","0288",Las Palmas de Medellín,Rural,59.3611
"301050301","30","105","0301",Colonia Vicente Guerrero Dos,Rural,2.1484
"301080001","30","108","0001",Minatitlán,Urbana,3303.9979
"301140004","30","114","0004",El Altillo,Rural,14.1271
"301140022","30","114","0022",El Raudal (Raudal de las Flores),Rural,10.0217
"301140183","30","114","0183",Emiliano Zapata,Rural,37.2426
"301140193","30","114","0193",Emiliano Zapata,Rural,13.9100
"301140006","30","114","0006",Barra de Palmas,Rural,18.1840
"301140001","30","114","0001",Nautla,Urbana,139.7280
"301210022","30","121","0022",Alto del Tigre,Rural,25.3744
"301210026","30","121","0026",Cucharas,Rural,44.0912
"301210028","30","121","0028",Los Morales,Rural,2.9244
"301210031","30","121","0031",Belisario Domínguez (San Gregorio),Rural,47.4543
"301210071","30","121","0071",San Luciano,Rural,54.7206
"301210202","30","121","0202",Colonia Moreno (Isla Juan A. Ramírez),Rural,10.7381
"301210245","30","121","0245",Dos Esterillos,Rural,7.5127
"301210299","30","121","0299",Horconcitos,Rural,30.1413
"301210064","30","121","0064",El Porvenir,Rural,12.9018
"301210014","30","121","0014",La Laja,Rural,37.0834
"301220010","30","122","0010",El Mangal,Rural,34.3019
"301220013","30","122","0013",San Juan Volador,Rural,100.8847
"301220015","30","122","0015",San Miguel Temoloapan (Nuevo San Miguel),Rural,8.7396
"301220019","30","122","0019",Lázaro Cárdenas del Río,Rural,12.2566
"301220020","30","122","0020",Úrsulo Galván,Rural,18.4140
"301220026","30","122","0026",Lorenzo Azua Torres,Rural,14.4094
"301220028","30","122","0028",Nuevo Mangal,Rural,2.2832
"301220031","30","122","0031",El Pescador (El Moral),Rural,27.3270
"301220082","30","122","0082",Colonia Rosa Borunda de Herrera,Rural,12.4066
"301220084","30","122","0084",La Victoria del Maíz (General Emiliano Zapata),Rural,10.8345
"301220041","30","122","0041",Palma Real,Rural,10.9819
"301220008","30","122","0008",Jicacal,Rural,42.9702
"301220018","30","122","0018",Benito Juárez,Rural,10.5886
"301230058","30","123","0058",La Costa,Rural,12.8319
"301230059","30","123","0059",Chunca,Rural,14.8979
"301230060","30","123","0060",Mayorazgo Alto,Rural,17.9691
"301230186","30","123","0186",Mata de la Monteada,Rural,6.2318
"301230281","30","123","0281",La Cortadura,Rural,5.2121
"301230014","30","123","0014",Tamos,Urbana,286.2483
"301230029","30","123","0029",Moralillo,Urbana,428.2901
"301230020","30","123","0020",Adolfo López Mateos,Rural,8.5670
"301240520","30","124","0520",Luis Donaldo Colosio,Rural,4.6542
"301240025","30","124","0025",Cerro de las Flores,Rural,5.6369
"301240088","30","124","0088",Puente de Piedra,Rural,28.9439
"301240537","30","124","0537",San José la Playa,Rural,3.2880
"301330019","30","133","0019",El Chachalaco,Rural,16.8630
"301330021","30","133","0021",La Guadalupe,Rural,8.4297
"301330031","30","133","0031",El Crucero (Estación Pedernales),Rural,36.2738
"301330033","30","133","0033",Kilómetro Quince,Rural,13.5720
"301330036","30","133","0036",Mezquite Gordo,Rural,11.6772
"301330043","30","133","0043",El Sendero,Rural,18.1364
"301330053","30","133","0053",Benito Juárez,Rural,6.2396
"301330108","30","133","0108",Bella Vista,Rural,18.4183
"301330158","30","133","0158",Bugambilias,Rural,24.1537
"301330001","30","133","0001",Cd. Cuauhtémoc,Urbana,305.7878
"301330002","30","133","0002",Anáhuac,Urbana,334.1345
"301330007","30","133","0007",Hidalgo,Urbana,275.4139
"301330012","30","133","0012",Primero de Mayo (Los Mangos),Urbana,172.7230
"301330017","30","133","0017",Benito Juárez,Urbana,348.0897
"301330010","30","133","0010",Ojital,Rural,9.5015
"301330016","30","133","0016",Colonia Petrolera Lindavista,Rural,71.8736
"301330032","30","133","0032",Emiliano Zapata,Rural,15.4879
"301330045","30","133","0045",Palma Sola,Rural,9.4619
"301330142","30","133","0142",Ampliación Ejido Primero de Mayo,Rural,15.3151
"301330159","30","133","0159",Lázaro Cárdenas,Rural,35.5660
"301340003","30","134","0003",Cabezas,Urbana,189.8498
"301500003","30","150","0003",Mamey la Mar,Rural,41.4655
"301500005","30","150","0005",Saladero,Rural,84.1129
"301500077","30","150","0077",La Riverita,Rural,27.9812
"301510007","30","151","0007",Barra de Corazones,Rural,8.8533
"301510024","30","151","0024",Hormiguero,Rural,17.2925
"301510025","30","151","0025",Isla del Ídolo (Isla el Ídolo),Rural,15.0580
"301510032","30","151","0032",Majahual,Rural,28.3195
"301510042","30","151","0042",Palo Blanco,Rural,43.3142
"301510046","30","151","0046",Paso de San Lorenzo,Rural,12.7481
"301510053","30","151","0053",La Puntilla,Rural,21.5997
"301510063","30","151","0063",Tancochín,Rural,12.9444
"301510065","30","151","0065",Tantálamos,Rural,24.4994
"301510068","30","151","0068",San Sebastián Tierra Blanca,Rural,9.5321
"301510071","30","151","0071",Venustiano Carranza,Rural,17.2027
"301510072","30","151","0072",La Zanjita,Rural,15.6142
"301510073","30","151","0073",Tres Garantías,Rural,2.9020
"301510088","30","151","0088",La Guásima,Rural,24.2030
"301510089","30","151","0089",Paso del Norte,Rural,8.9969
"301510090","30","151","0090",Tierra y Libertad,Rural,15.1088
"301510075","30","151","0075",Estero de Milpas,Rural,108.0777
"301510081","30","151","0081",Tarabitas,Rural,8.0292
"301510055","30","151","0055",La Reforma,Rural,15.1463
"301510001","30","151","0001",Tamiahua,Urbana,146.2446
"301520002","30","152","0002",Llano de Bustos,Rural,52.5093
"301520025","30","152","0025",Mata de Chávez,Rural,18.4095
"301520029","30","152","0029",La Ribera,Rural,40.4285
"301520060","30","152","0060",Los Jobos,Rural,1.0949
"301520070","30","152","0070",La Escondida,Rural,22.1527
"301520071","30","152","0071",Alto de la Zapupera,Rural,33.7203
"301520075","30","152","0075",Punta de Bustos,Rural,15.0776
"301520076","30","152","0076",El Sauce,Rural,27.1892
"301520078","30","152","0078",Kilómetro Ochenta,Rural,22.2079
"301520079","30","152","0079",Kilómetro Setenta y Nueve,Rural,13.9212
"301520081","30","152","0081",El Coyolito,Rural,12.0068
"301520085","30","152","0085",Las Chacas,Rural,10.9788
"301520099","30","152","0099",La Majahua,Rural,41.8622
"301520114","30","152","0114",La Alborada,Rural,17.7505
"301520189","30","152","0189",La Ensenada,Rural,3.7178
"301520028","30","152","0028",Kilómetro Cien,Rural,15.9833
"301520080","30","152","0080",Garrapatas Kilómetro Ochenta y Dos,Rural,26.0949
"301520245","30","152","0245",Campestre Sustentable,Rural,17.8228
"301520072","30","152","0072",Kilómetro Setenta y Cinco,Rural,28.0597
"301520090","30","152","0090",La Restinga,Rural,2.6969
"301520001","30","152","0001",Tampico Alto,Urbana,124.3260
"301540084","30","154","0084",Los Higueros,Rural,40.0026
"301580002","30","158","0002",Boca de Lima,Rural,41.7365
"301580009","30","158","0009",Cruz de los Esteros,Rural,40.9413
"301580012","30","158","0012",El Fuerte de Anaya,Rural,39.2336
"301580039","30","158","0039",Lázaro Cárdenas (Riachuelos),Rural,36.8840
"301580040","30","158","0040",Ricardo Flores Magón,Rural,34.2631
"301580041","30","158","0041",Río Blanco,Rural,5.3458
"301580045","30","158","0045",La Victoria,Rural,14.2453
"301580048","30","158","0048",Dos de Octubre,Rural,18.1262
"301580211","30","158","0211",Vista Hermosa (El Aguacate),Rural,5.9799
"301580015","30","158","0015",La Guadalupe,Rural,56.5686
"301580243","30","158","0243",Colonia Palmas del Mar,Rural,32.7929
"301580037","30","158","0037",Plan de Villa Cuauhtémoc (El Negro),Rural,20.6817
"301580090","30","158","0090",El Palmar,Rural,22.0690
"301580046","30","158","0046",La Vigueta,Rural,42.2816
"301580350","30","158","0350",Fraternidad Antorchista,Rural,2.4403
"301580024","30","158","0024",Monte Gordo,Rural,57.1653
"301580005","30","158","0005",Casitas,Rural,113.7517
"301580001","30","158","0001",Tecolutla,Urbana,175.2486
"301580249","30","158","0249",Paso del Río,Rural,4.2721
"301580120","30","158","0120",La Represa,Rural,9.5074
"301780077","30","178","0077",Pérez y Jiménez,Rural,15.6223
"301780124","30","178","0124",Nueva Era,Rural,0.3145
"301780129","30","178","0129",Linda Vista,Rural,9.6051
"301780213","30","178","0213",San Francisco los Cocos (La Guadalupe),Rural,5.4576
"301780001","30","178","0001",Tlacotalpan,Urbana,173.3637
"301890007","30","189","0007",Baltazar,Rural,20.1050
"301890008","30","189","0008",Banderas,Rural,42.9008
"301890018","30","189","0018",La Camelia,Rural,13.1712
"301890023","30","189","0023",Cobos,Rural,7.0204
"301890030","30","189","0030",Chacoaco,Rural,21.4630
"301890042","30","189","0042",Higo de la Esperanza,Rural,15.5717
"301890050","30","189","0050",La Laja de Coloman,Rural,17.1507
"301890055","30","189","0055",Linda Vista,Rural,17.7162
"301890064","30","189","0064",Monte Grande,Rural,34.3048
"301890072","30","189","0072",Países Bajos (Kilómetro 8),Rural,42.2527
"301890076","30","189","0076",Playa Emiliano Zapata,Rural,13.4576
"301890080","30","189","0080",Sabanillas,Rural,10.2283
"301890082","30","189","0082",El Salto,Rural,3.3789
"301890091","30","189","0091",La Victoria (La Peñita),Rural,64.8583
"301890092","30","189","0092",Villa Mar Chile Frío,Rural,17.0957
"301890096","30","189","0096",La Laja de Zapote Bueno,Rural,14.1458
"301890113","30","189","0113",Alto de San Lorenzo,Rural,1.0753
"301890524","30","189","0524",Morelos,Rural,15.9488
"301890608","30","189","0608",Ejido Barra de Galindo,Rural,15.4155
"301890708","30","189","0708",Tronconal de Herrera Beltrán,Rural,8.5893
"301890723","30","189","0723",El Sacrificio,Rural,49.5688
"301890085","30","189","0085",Tampamachoco,Rural,43.1714
"301890025","30","189","0025",Colonia Nicolás Bravo,Rural,13.5298
"301890443","30","189","0443",San Antonio,Rural,6.7570
"301890009","30","189","0009",Barra Norte,Rural,159.0804
"301890726","30","189","0726",Cumbre de Dios,Rural,9.3819
"301890480","30","189","0480",Ampliación Fraternidad Antorchista,Rural,2.2076
"301890714","30","189","0714",Colonia Revolucionaria Veracruzana (Fidel Herrera Beltrán),Rural,75.3294
"301890001","30","189","0001",Túxpam de Rodríguez Cano,Urbana,2168.7832
"301890083","30","189","0083",Santiago de la Peña,Urbana,294.9929
"301910003","30","191","0003",Barra de Chachalacas,Rural,55.4962
"301910037","30","191","0037",Los Médanos,Rural,12.4897
"301910002","30","191","0002",El Arenal,Rural,26.3804
"301910010","30","191","0010",Loma de San Rafael,Rural,38.7959
"301910013","30","191","0013",El Paraíso (La Charca),Rural,51.2470
"301910044","30","191","0044",Santa Rosa,Rural,3.8536
"301910017","30","191","0017",El Porvenir,Rural,18.4859
"301910001","30","191","0001",Ursulo Galván,Urbana,176.5066
"301910016","30","191","0016",Playa de Chachalacas,Rural,81.8234
"301920014","30","192","0014",El Diamante,Rural,15.1099
"301920018","30","192","0018",Las Higueras,Rural,26.9259
"301920023","30","192","0023",El Laurel,Rural,13.0493
"301920024","30","192","0024",Lechuguillas,Rural,18.1788
"301920032","30","192","0032",La Martinica (Arroyo Grande Primero),Rural,9.4486
"301920056","30","192","0056",Rancho Nuevo,Rural,12.4306
"301920097","30","192","0097",Paso Viejo,Rural,4.6055
"301920072","30","192","0072",El Tacahuite,Rural,17.2187
"301920060","30","192","0060",La Reforma,Rural,0.9180
"301920001","30","192","0001",Vega de Alatorre,Urbana,338.7912
"301920016","30","192","0016",Emilio Carranza,Urbana,413.4751
"301930077","30","193","0077",Mata de Pita,Rural,16.6257
"301930240","30","193","0240",Hacienda Sotavento,Urbana,98.1386
"301930251","30","193","0251",Los Torrentes Aeropuerto,Urbana,19.4850
"301930234","30","193","0234",Bonaterra,Rural,21.4556
"301930239","30","193","0239",Hacienda Paraíso,Urbana,87.8170
"301930120","30","193","0120",Bajos del Jobo (Puente Moreno),Rural,46.3715
"301930001","30","193","0001",Veracruz,Urbana,5607.4631
"301930181","30","193","0181",Las Amapolas Dos,Urbana,55.5248
"302040006","30","204","0006",El Cedral,Rural,14.3453
"302040009","30","204","0009",Gustavo Díaz Ordaz,Rural,9.6732
"302040010","30","204","0010",El Encanto (Ejido el Encanto Pesquero),Rural,26.1640
"302040026","30","204","0026",Ejido los Soldados,Rural,9.2164
"302040028","30","204","0028",Tonalá,Rural,132.6617
"302040039","30","204","0039",Cuauhtémoc,Rural,10.9095
"302040072","30","204","0072",Los Manantiales,Rural,87.0419
"302040141","30","204","0141",Fraccionamiento Quince de Agosto,Rural,6.9082
"302040001","30","204","0001",Agua Dulce,Urbana,1696.0847
"302040017","30","204","0017",El Muelle (Gavilán Norte),Urbana,153.8217
"302060006","30","206","0006",El Pollo de Oro,Rural,2.9839
"302060026","30","206","0026",Predio San Regino,Rural,18.6244
"302060050","30","206","0050",Democracia y Libertad,Rural,2.5636
"302060001","30","206","0001",Nanchital de Lázaro Cárdenas del Río,Urbana,561.5673
"302110008","30","211","0008",Calle Chica,Rural,2.1184
"302110084","30","211","0084",Melchor Ocampo,Rural,129.3220
"302110112","30","211","0112",Tres Bocas,Rural,18.0202
"302110114","30","211","0114",Tres Encinos,Rural,23.3204
"310110001","31","011","0001",Celestún,Urbana,273.9852
"310260004","31","026","0004",San Bruno,Rural,94.9684
"310260035","31","026","0035",San Benito,Rural,142.2481
"310260069","31","026","0069",Xtampú,Rural,37.1426
"310270004","31","027","0004",Santa Clara,Rural,49.0965
"310280166","31","028","0166",FONDEN [Unidad Habitacional],Rural,1.9711
"310280139","31","028","0139",Dzilam de Bravo [Unidad Habitacional],Rural,5.1409
"310280001","31","028","0001",Dzilam de Bravo,Urbana,72.4774
"310380004","31","038","0004",Sisal,Rural,129.8127
"310390023","31","039","0023",El Faro,Rural,75.3276
"310590078","31","059","0078",El Paraíso,Rural,134.5770
"310590001","31","059","0001",Progreso,Urbana,965.8398
"310590003","31","059","0003",Chelem,Urbana,473.5512
"310590004","31","059","0004",Chicxulub (Chicxulub Puerto),Urbana,582.1783
"310590005","31","059","0005",Chuburná,Urbana,269.6186
"310590026","31","059","0026",Campestre Flamboyanes,Urbana,128.9607
"310610002","31","061","0002",Las Coloradas,Rural,47.7103
"310610001","31","061","0001",Río Lagartos,Urbana,81.5366
"310650001","31","065","0001",San Felipe,Urbana,64.3861
"310680003","31","068","0003",San Crisanto,Rural,73.2431
"310830001","31","083","0001",Telchac Puerto,Urbana,376.3674
"310960009","31","096","0009",El Cuyo,Rural,113.6249
"311060002","31","106","0002",Chabihau,Rural,38.1468
